,departure.iataCode,arrival.iataCode,airline.name,flight.number,delay_total_min,departure.month,flight_duration_min,delay_true
7444,gru,cgr,aeromexico,8510,11,5,50,1
7445,gru,cgr,delta air lines,6177,11,5,50,1
7446,gru,cgr,jet linx aviation,5552,11,5,50,1
7447,gru,cgr,latam airlines,3128,11,5,50,1
7448,gru,cgr,aeromexico,8510,11,5,45,1
7449,gru,cgr,delta air lines,6177,11,5,45,1
7450,gru,cgr,jet linx aviation,5552,11,5,45,1
7451,gru,cgr,latam airlines,3128,11,5,45,1
7452,vcp,cgr,azul,2713,13,5,35,1
7453,rec,fen,azul,4255,11,6,165,1
7454,rec,fen,tap air portugal,6021,11,6,165,1
7455,rec,fen,azul,4718,11,6,165,1
7456,rec,fen,azul,4255,11,6,165,1
7457,rec,fen,tap air portugal,5262,11,6,165,1
7458,rec,fen,azul,4466,11,6,165,1
7459,rec,fen,azul,4403,11,6,165,1
7460,rec,fen,azul,2514,11,6,165,1
7461,vcp,cgr,azul,4282,14,6,35,1
7462,gru,cgr,qatar airways,5206,11,6,50,1
7463,gru,cgr,latam airlines,3819,11,6,50,1
7464,bsb,cgr,latam airlines,3806,11,6,40,1
7465,gru,cgr,qatar airways,5206,11,6,50,1
7466,gru,cgr,latam airlines,3819,11,6,50,1
7467,cgh,cgr,gol,1476,11,6,50,1
7468,gru,cgr,aeromexico,8510,11,6,50,1
7469,gru,cgr,delta air lines,6177,11,6,50,1
7470,gru,cgr,jet linx aviation,5552,11,6,50,1
7471,gru,cgr,latam airlines,3128,11,6,50,1
7472,gru,cgr,sa avianca,4795,11,6,50,1
7473,gru,cgr,copa airlines,3606,11,6,50,1
7474,gru,cgr,ethiopian airlines,4148,11,6,50,1
7475,gru,cgr,air europa,2371,11,6,50,1
7476,gru,cgr,gol,1422,11,6,50,1
7477,bsb,cgr,latam airlines,3806,11,6,40,1
7478,gru,cgr,american airlines,7700,11,6,55,1
7479,gru,cgr,air france,1963,11,6,55,1
7480,gru,cgr,aeromexico,8163,11,6,55,1
7481,gru,cgr,sa avianca,4637,11,6,55,1
7482,gru,cgr,copa airlines,3579,11,6,55,1
7483,gru,cgr,tap air portugal,4143,11,6,55,1
7484,gru,cgr,gol,1348,11,6,55,1
7485,rec,fen,azul,4466,11,7,165,1
7486,rec,fen,latam airlines,8908,11,7,160,1
7488,rec,fen,voepass,2370,11,7,160,1
7489,rec,fen,latam airlines,8901,12,7,160,1
7491,rec,fen,voepass,2372,12,7,160,1
7492,rec,fen,azul,4466,11,7,165,1
7493,rec,fen,azul,4255,11,7,165,1
7494,rec,fen,azul,4718,11,7,165,1
7495,rec,fen,azul,4403,11,7,165,1
7496,rec,fen,azul,4255,11,7,165,1
7497,rec,fen,latam airlines,7848,11,7,160,1
7498,rec,fen,voepass,2248,11,7,160,1
7499,rec,fen,tap air portugal,5229,11,7,165,1
7500,rec,fen,azul,4266,11,7,165,1
7501,rec,fen,azul,4403,11,7,165,1
7502,rec,fen,azul,4718,11,7,165,1
7503,rec,fen,azul,2514,11,7,165,1
7504,rec,fen,latam airlines,7848,11,7,160,1
7505,rec,fen,voepass,2248,11,7,160,1
7506,rec,fen,azul,4255,11,7,165,1
7507,vcp,cgr,azul,4282,18,7,35,1
7508,gru,cgr,aeromexico,8510,11,7,50,1
7509,gru,cgr,delta air lines,6177,11,7,50,1
7510,gru,cgr,jet linx aviation,5552,11,7,50,1
7511,gru,cgr,iberia,7031,11,7,50,1
7512,gru,cgr,latam airlines,3128,11,7,50,1
7513,vcp,cgr,azul,4877,11,7,35,1
7514,vcp,cgr,azul,2700,11,7,35,1
7515,vcp,cgr,azul,4282,11,7,35,1
7516,bsb,cgr,latam airlines,3806,11,7,40,1
7517,vcp,cgr,azul,2700,13,7,35,1
7518,cgh,cgr,gol,1476,11,7,50,1
7519,vcp,cgr,azul,2700,14,7,35,1
7520,cgh,cgr,gol,1476,11,7,50,1
7521,vcp,cgr,azul,2713,18,7,35,1
7522,gru,cgr,air france,1965,11,7,55,1
7523,rec,fen,tap air portugal,5229,11,8,165,1
7524,rec,fen,azul,4266,11,8,165,1
7525,rec,fen,azul,4718,11,8,165,1
7526,rec,fen,latam airlines,7846,11,8,160,1
7527,rec,fen,voepass,2246,11,8,160,1
7528,rec,fen,tap air portugal,5229,11,8,165,1
7529,rec,fen,azul,4266,11,8,165,1
7530,rec,fen,azul,2040,11,8,165,1
7531,nat,fen,azul,2338,11,8,140,1
7532,rec,fen,azul,2514,11,8,165,1
7533,nat,fen,azul,2338,11,8,140,1
7534,rec,fen,azul,4718,11,8,165,1
7535,rec,fen,azul,2514,11,8,165,1
7536,rec,fen,azul,4466,12,8,165,1
7537,rec,fen,azul,4403,11,8,165,1
7538,bsb,cgr,latam airlines,3716,11,8,45,1
7539,bsb,cgr,latam airlines,3806,11,8,40,1
7540,bsb,cgr,latam airlines,3806,11,8,40,1
7541,bsb,cgr,latam airlines,3716,11,8,45,1
7542,bsb,cgr,latam airlines,3716,11,8,45,1
7543,gru,cgr,aeromexico,8510,11,8,50,1
7544,gru,cgr,delta air lines,6177,11,8,50,1
7545,gru,cgr,jet linx aviation,5552,11,8,50,1
7546,gru,cgr,qatar airways,5158,11,8,50,1
7547,gru,cgr,qatar airways,8413,11,8,50,1
7548,gru,cgr,latam airlines,3128,11,8,50,1
7549,vcp,cgr,azul,4282,11,8,35,1
7550,gru,cgr,sa avianca,4795,11,8,45,1
7551,gru,cgr,ethiopian airlines,4148,11,8,45,1
7552,gru,cgr,air europa,2371,11,8,45,1
7553,gru,cgr,air france,1908,11,8,45,1
7554,gru,cgr,aerolineas argentinas,7632,11,8,45,1
7555,gru,cgr,gol,1422,11,8,45,1
7556,vcp,cgr,azul,4282,11,8,35,1
7557,bsb,cgr,latam airlines,3716,11,8,45,1
7558,rec,fen,azul,4718,11,9,165,1
7559,rec,fen,tap air portugal,5229,11,9,165,1
7560,rec,fen,azul,4266,11,9,165,1
7561,rec,fen,azul,4718,11,9,165,1
7562,rec,fen,azul,4403,11,9,165,1
7563,rec,fen,azul,4403,11,9,165,1
7564,rec,fen,azul,2514,11,9,165,1
7565,rec,fen,azul,4255,11,9,165,1
7566,rec,fen,azul,4466,11,9,165,1
7567,rec,fen,azul,4403,11,9,165,1
7568,rec,fen,azul,4255,11,9,165,1
7569,rec,fen,azul,4255,11,9,165,1
7570,cgh,cgr,gol,1476,11,9,50,1
7571,gru,cgr,qatar airways,5206,11,9,50,1
7572,gru,cgr,latam airlines,3819,11,9,50,1
7573,gru,cgr,air france,1965,11,9,55,1
7574,gru,cgr,aerolineas argentinas,7632,11,9,55,1
7575,gru,cgr,emirates,3725,11,9,55,1
7576,gru,cgr,ethiopian airlines,4132,11,9,55,1
7577,gru,cgr,klm,9382,11,9,55,1
7578,gru,cgr,tap air portugal,4125,11,9,55,1
7579,gru,cgr,air europa,2691,11,9,55,1
7580,gru,cgr,south african airways,2345,11,9,55,1
7581,gru,cgr,gol,1496,11,9,55,1
7582,gru,cgr,delta air lines,6306,11,9,50,1
7583,gru,cgr,iberia,7031,11,9,50,1
7584,gru,cgr,qatar airways,5162,11,9,50,1
7585,gru,cgr,latam airlines,3119,11,9,50,1
7586,bsb,cgr,latam airlines,3716,11,9,45,1
7587,gru,cgr,aeromexico,8510,11,9,45,1
7588,gru,cgr,delta air lines,6177,11,9,45,1
7589,gru,cgr,jet linx aviation,5552,11,9,45,1
7590,gru,cgr,qatar airways,5202,11,9,45,1
7591,gru,cgr,qatar airways,8413,11,9,45,1
7592,gru,cgr,latam airlines,3128,11,9,45,1
7593,gru,cgr,aeromexico,8510,11,9,50,1
7594,gru,cgr,delta air lines,6177,11,9,50,1
7595,gru,cgr,jet linx aviation,5552,11,9,50,1
7596,gru,cgr,qatar airways,8413,11,9,50,1
7597,gru,cgr,qatar airways,5233,11,9,50,1
7598,gru,cgr,latam airlines,3128,11,9,50,1
7599,cgh,cgr,latam airlines,3176,11,9,50,1
7600,cgh,cgr,latam airlines,4692,11,9,50,1
7601,cgh,cgr,latam airlines,3176,11,9,50,1
7602,cgh,cgr,gol,1534,14,9,45,1
7603,vcp,cgr,azul,4282,11,9,35,1
7604,cgh,cgr,gol,9060,11,9,50,1
7605,bsb,cgr,latam airlines,3716,11,9,45,1
7606,rec,fen,azul,9126,11,10,165,1
7607,rec,fen,latam airlines,7848,11,10,160,1
7608,rec,fen,voepass,2248,11,10,160,1
7609,rec,fen,azul,2514,11,10,165,1
7610,rec,fen,azul,4718,11,10,165,1
7611,rec,fen,latam airlines,7848,11,10,160,1
7612,rec,fen,voepass,2248,11,10,160,1
7613,rec,fen,tap air portugal,5229,11,10,165,1
7614,rec,fen,azul,4266,11,10,165,1
7615,rec,fen,tap air portugal,5229,11,10,165,1
7616,rec,fen,azul,4266,11,10,165,1
7617,rec,fen,latam airlines,7846,11,10,160,1
7618,rec,fen,voepass,2246,11,10,160,1
7619,rec,fen,tap air portugal,5229,11,10,165,1
7620,rec,fen,azul,4266,11,10,165,1
7621,bsb,cgr,latam airlines,3716,11,10,45,1
7622,vcp,cgr,azul,4877,11,10,35,1
7623,gru,cgr,air france,1908,11,10,45,1
7624,gru,cgr,sa avianca,4795,11,10,45,1
7625,gru,cgr,ethiopian airlines,4148,11,10,45,1
7626,gru,cgr,air europa,2371,11,10,45,1
7627,gru,cgr,aerolineas argentinas,7632,11,10,45,1
7628,gru,cgr,gol,1422,11,10,45,1
7629,vcp,cgr,azul,4282,16,10,35,1
7630,gru,cgr,qatar airways,5206,11,10,50,1
7631,gru,cgr,latam airlines,3819,11,10,50,1
7632,vcp,cgr,azul,4877,11,10,35,1
7633,bsb,cgr,latam airlines,3806,11,10,40,1
7634,vcp,cgr,azul,4282,14,10,35,1
7635,cgh,cgr,latam airlines,3176,11,10,50,1
7636,cwb,cgr,azul,2677,11,10,30,1
7637,rec,fen,azul,4403,11,11,165,1
7638,rec,fen,azul,4255,11,11,165,1
7639,rec,fen,tap air portugal,5229,11,11,165,1
7640,rec,fen,azul,4266,11,11,165,1
7641,rec,fen,azul,2514,11,11,165,1
7642,rec,fen,azul,4718,11,11,165,1
7643,rec,fen,tap air portugal,5229,11,11,165,1
7644,rec,fen,azul,4266,11,11,165,1
7645,rec,fen,azul,2514,11,11,165,1
7646,rec,fen,latam airlines,7848,11,11,160,1
7647,rec,fen,voepass,2248,11,11,160,1
7648,rec,fen,latam airlines,7846,11,11,160,1
7649,rec,fen,voepass,2246,11,11,160,1
7650,rec,fen,latam airlines,7848,11,11,160,1
7651,rec,fen,voepass,2248,11,11,160,1
7652,vcp,cgr,azul,4877,11,11,35,1
7653,bsb,cgr,latam airlines,3716,11,11,40,1
7654,vcp,cgr,azul,2700,17,11,35,1
7655,cgb,cgr,azul,4155,11,11,70,1
7656,bsb,cgr,latam airlines,3716,11,11,40,1
7657,rec,fen,latam airlines,8901,11,12,160,1
7659,rec,fen,voepass,2372,11,12,160,1
7660,rec,fen,azul,4255,11,12,160,1
7661,rec,fen,azul,4403,11,12,165,1
7662,rec,fen,azul,4718,11,12,165,1
7663,bsb,cgr,latam airlines,3718,11,12,45,1
7664,vcp,cgr,azul,4877,11,12,40,1
7665,cgh,cgr,gol,1226,11,12,55,1
7666,gru,cgr,aeromexico,8163,11,12,55,1
7667,gru,cgr,sa avianca,4795,11,12,55,1
7668,gru,cgr,copa airlines,3606,11,12,55,1
7669,gru,cgr,tap air portugal,4005,11,12,55,1
7670,gru,cgr,air europa,2371,11,12,55,1
7671,gru,cgr,copa airlines,3597,11,12,55,1
7672,gru,cgr,tap air portugal,4003,11,12,55,1
7673,gru,cgr,gol,1422,11,12,55,1
7674,bsb,cgr,latam airlines,3716,11,12,45,1
7675,cgh,cgr,latam airlines,3176,11,12,50,1
7676,gru,cgr,delta air lines,6042,11,12,50,1
7677,gru,cgr,qatar airways,5152,11,12,50,1
7678,gru,cgr,delta air lines,6033,11,12,50,1
7679,gru,cgr,qatar airways,5125,11,12,50,1
7680,gru,cgr,latam airlines,3130,11,12,50,1
7681,gru,cgr,aeromexico,8163,11,12,55,1
7682,gru,cgr,aerolineas argentinas,7632,11,12,55,1
7683,gru,cgr,copa airlines,3606,11,12,55,1
7684,gru,cgr,tap air portugal,4005,11,12,55,1
7685,gru,cgr,air europa,2371,11,12,55,1
7686,gru,cgr,sa avianca,4795,11,12,55,1
7687,gru,cgr,gol,1422,11,12,55,1
7688,bsb,cgr,latam airlines,3716,11,12,45,1
7689,bsb,cgr,latam airlines,3718,11,12,45,1
7690,rec,fen,latam airlines,8908,10,2,160,1
7692,rec,fen,voepass,2370,10,2,160,1
7693,rec,fen,tap air portugal,5262,10,2,165,1
7694,rec,fen,azul,4466,10,2,165,1
7695,rec,fen,azul,4718,10,2,165,1
7696,rec,fen,azul,2417,10,2,165,1
7697,rec,fen,latam airlines,8901,10,2,160,1
7699,rec,fen,voepass,2372,10,2,160,1
7700,rec,fen,tap air portugal,5229,10,2,165,1
7701,rec,fen,azul,4266,10,2,165,1
7702,rec,fen,tap air portugal,5262,10,2,165,1
7703,rec,fen,azul,4466,10,2,165,1
7704,rec,fen,azul,4255,10,2,165,1
7705,rec,fen,azul,4255,10,2,165,1
7706,rec,fen,azul,4718,10,2,165,1
7707,rec,fen,tap air portugal,5229,10,2,165,1
7708,rec,fen,azul,4266,10,2,165,1
7709,rec,fen,azul,2040,10,2,165,1
7710,rec,fen,azul,4255,10,2,165,1
7711,rec,fen,azul,4466,15,2,165,1
7712,rec,fen,azul,4403,10,2,165,1
7713,vcp,cgr,azul,4877,10,2,40,1
7714,vcp,cgr,azul,4282,10,2,40,1
7715,gru,cgr,aeromexico,8510,10,2,50,1
7716,gru,cgr,delta air lines,6177,10,2,50,1
7717,gru,cgr,qatar airways,5118,10,2,50,1
7718,gru,cgr,latam airlines,3128,10,2,50,1
7719,gru,cgr,delta air lines,6175,10,2,45,1
7720,gru,cgr,jet linx aviation,5552,10,2,45,1
7721,gru,cgr,latam airlines,3126,10,2,45,1
7722,vcp,cgr,azul,4877,10,2,40,1
7723,vcp,cgr,azul,4282,10,2,35,1
7724,cgh,cgr,gol,1458,10,2,50,1
7725,gru,cgr,aeromexico,8510,10,2,50,1
7726,gru,cgr,delta air lines,6177,10,2,50,1
7727,gru,cgr,iberia,7031,10,2,50,1
7728,gru,cgr,qatar airways,5118,10,2,50,1
7729,gru,cgr,latam airlines,3128,10,2,50,1
7730,bsb,cgr,latam airlines,3427,10,2,45,1
7731,cgh,cgr,latam airlines,3176,10,2,45,1
7732,bsb,cgr,latam airlines,3716,10,2,45,1
7733,rec,fen,azul,4403,10,3,165,1
7734,rec,fen,azul,4403,10,3,165,1
7735,rec,fen,azul,2514,10,3,165,1
7736,rec,fen,tap air portugal,5262,10,3,165,1
7737,rec,fen,azul,4466,10,3,165,1
7738,rec,fen,azul,4403,10,3,165,1
7739,rec,fen,tap air portugal,5229,10,3,165,1
7740,rec,fen,azul,4266,10,3,165,1
7741,rec,fen,azul,2514,10,3,165,1
7742,rec,fen,azul,4403,10,3,165,1
7743,rec,fen,tap air portugal,5262,10,3,165,1
7744,rec,fen,azul,4466,10,3,165,1
7745,rec,fen,tap air portugal,5229,10,3,165,1
7746,rec,fen,azul,4266,10,3,165,1
7747,rec,fen,azul,4403,10,3,165,1
7748,rec,fen,azul,2514,10,3,165,1
7749,gru,cgr,delta air lines,6175,10,3,45,1
7750,gru,cgr,jet linx aviation,5552,10,3,45,1
7751,gru,cgr,latam airlines,3126,10,3,45,1
7752,bsb,cgr,latam airlines,3716,10,3,45,1
7753,vcp,cgr,azul,4877,10,3,40,1
7754,cgh,cgr,gol,1226,10,3,50,1
7755,bsb,cgr,latam airlines,3427,10,3,45,1
7756,vcp,cgr,azul,4282,10,3,40,1
7757,gru,cgr,delta air lines,6034,10,3,50,1
7758,gru,cgr,qatar airways,5113,10,3,50,1
7759,gru,cgr,delta air lines,7371,10,3,50,1
7760,gru,cgr,latam airlines,3130,10,3,50,1
7761,bsb,cgr,latam airlines,3716,10,3,45,1
7762,bsb,cgr,latam airlines,3427,10,3,45,1
7763,cgh,cgr,latam airlines,3176,10,3,45,1
7764,vcp,cgr,azul,4282,10,3,40,1
7765,bsb,cgr,latam airlines,3716,10,3,45,1
7766,gru,cgr,delta air lines,6175,10,3,45,1
7767,gru,cgr,jet linx aviation,5552,10,3,45,1
7768,gru,cgr,latam airlines,3126,10,3,45,1
7769,rec,fen,azul,2514,10,4,165,1
7770,rec,fen,azul,2514,10,4,165,1
7771,rec,fen,azul,2820,10,4,165,1
7772,rec,fen,azul,4466,10,4,165,1
7773,rec,fen,azul,2514,10,4,165,1
7774,vcp,cgr,azul,4282,10,4,40,1
7775,gru,cgr,sa avianca,4795,10,4,50,1
7776,gru,cgr,copa airlines,3606,10,4,50,1
7777,gru,cgr,ethiopian airlines,4148,10,4,50,1
7778,gru,cgr,air europa,2371,10,4,50,1
7779,gru,cgr,gol,1422,10,4,50,1
7780,cwb,cgr,azul,2677,15,4,30,1
7781,gru,cgr,delta air lines,6175,10,4,50,1
7782,gru,cgr,qatar airways,7285,10,4,50,1
7783,gru,cgr,latam airlines,3126,10,4,50,1
7784,vcp,cgr,azul,4282,10,4,40,1
7785,vcp,cgr,azul,2700,10,4,40,1
7786,gru,cgr,delta air lines,6175,10,4,50,1
7787,gru,cgr,qatar airways,7285,10,4,50,1
7788,gru,cgr,latam airlines,3126,10,4,50,1
7789,gru,cgr,air france,1965,10,4,55,1
7790,gru,cgr,aerolineas argentinas,7632,10,4,55,1
7791,gru,cgr,emirates,3725,10,4,55,1
7792,gru,cgr,ethiopian airlines,4132,10,4,55,1
7793,gru,cgr,klm,9382,10,4,55,1
7794,gru,cgr,tap air portugal,4125,10,4,55,1
7795,gru,cgr,air europa,2691,10,4,55,1
7796,gru,cgr,gol,1496,10,4,55,1
7797,bsb,cgr,latam airlines,3716,10,4,45,1
7798,gru,cgr,sa avianca,4795,10,4,50,1
7799,gru,cgr,copa airlines,3606,10,4,50,1
7800,gru,cgr,ethiopian airlines,4148,10,4,50,1
7801,gru,cgr,air europa,2371,10,4,50,1
7802,gru,cgr,gol,1422,10,4,50,1
7803,poa,cgr,gol,9557,10,4,70,1
7804,gru,cgr,sa avianca,4795,10,4,50,1
7805,gru,cgr,copa airlines,3606,10,4,50,1
7806,gru,cgr,ethiopian airlines,4148,10,4,50,1
7807,gru,cgr,air europa,2371,10,4,50,1
7808,gru,cgr,gol,1422,10,4,50,1
7809,gru,cgr,sa avianca,4795,10,4,50,1
7810,gru,cgr,copa airlines,3606,10,4,50,1
7811,gru,cgr,ethiopian airlines,4148,10,4,50,1
7812,gru,cgr,air europa,2371,10,4,50,1
7813,gru,cgr,gol,1422,10,4,50,1
7814,cgh,cgr,gol,1476,10,4,50,1
7815,gru,cgr,sa avianca,4795,10,4,50,1
7816,gru,cgr,copa airlines,3606,10,4,50,1
7817,gru,cgr,ethiopian airlines,4148,10,4,50,1
7818,gru,cgr,air europa,2371,10,4,50,1
7819,gru,cgr,gol,1422,10,4,50,1
7820,gru,cgr,air france,1965,10,4,55,1
7821,gru,cgr,aerolineas argentinas,7632,10,4,55,1
7822,gru,cgr,emirates,3725,10,4,55,1
7823,gru,cgr,ethiopian airlines,4132,10,4,55,1
7824,gru,cgr,klm,9382,10,4,55,1
7825,gru,cgr,tap air portugal,4125,10,4,55,1
7826,gru,cgr,air europa,2691,10,4,55,1
7827,gru,cgr,gol,1496,10,4,55,1
7828,bsb,cgr,latam airlines,3806,10,4,40,1
7829,gru,cgr,aeromexico,8510,10,4,50,1
7830,gru,cgr,delta air lines,6177,10,4,50,1
7831,gru,cgr,jet linx aviation,5552,10,4,50,1
7832,gru,cgr,latam airlines,3128,10,4,50,1
7833,rec,fen,azul,2514,10,5,165,1
7834,rec,fen,azul,4403,10,5,165,1
7835,rec,fen,tap air portugal,5262,10,5,165,1
7836,rec,fen,azul,4466,10,5,165,1
7837,rec,fen,azul,4255,10,5,165,1
7838,rec,fen,azul,4403,10,5,165,1
7839,rec,fen,latam airlines,8901,10,5,160,1
7841,rec,fen,voepass,2372,10,5,160,1
7842,bsb,cgr,latam airlines,3806,10,4,40,1
7843,bsb,cgr,latam airlines,3716,10,5,45,1
7844,bsb,cgr,latam airlines,3716,10,5,45,1
7845,vcp,cgr,azul,4282,10,5,35,1
7846,gru,cgr,iberia,7031,10,5,50,1
7847,gru,cgr,qatar airways,5206,10,5,50,1
7848,gru,cgr,latam airlines,3819,10,5,50,1
7849,bsb,cgr,latam airlines,3716,10,5,45,1
7850,cgh,cgr,latam airlines,3176,10,5,50,1
7851,vcp,cgr,azul,2713,10,5,35,1
7852,vcp,cgr,azul,2713,10,5,35,1
7853,vcp,cgr,azul,2713,10,5,35,1
7854,gru,cgr,delta air lines,7403,10,5,50,1
7855,gru,cgr,qatar airways,5162,10,5,50,1
7856,gru,cgr,delta air lines,7413,10,5,50,1
7857,gru,cgr,iberia,7031,10,5,50,1
7858,gru,cgr,latam airlines,3119,10,5,50,1
7859,gru,cgr,aeromexico,8510,10,5,50,1
7860,gru,cgr,delta air lines,6278,10,5,50,1
7861,gru,cgr,jet linx aviation,5552,10,5,50,1
7862,gru,cgr,delta air lines,6177,10,5,50,1
7863,gru,cgr,latam airlines,3128,10,5,50,1
7864,cgb,cgr,azul,4272,10,5,70,1
7865,cgh,cgr,latam airlines,3176,10,5,50,1
7866,gru,cgr,qatar airways,5206,10,5,50,1
7867,gru,cgr,iberia,7031,10,5,50,1
7868,gru,cgr,latam airlines,3819,10,5,50,1
7869,gru,cgr,iberia,7031,10,5,50,1
7870,gru,cgr,qatar airways,5206,10,5,50,1
7871,gru,cgr,latam airlines,3819,10,5,50,1
7872,vcp,cgr,azul,2700,10,5,40,1
7873,rec,fen,tap air portugal,5262,10,6,165,1
7874,rec,fen,azul,4466,10,6,165,1
7875,rec,fen,azul,4466,10,6,165,1
7876,rec,fen,tap air portugal,5262,10,6,165,1
7877,rec,fen,azul,4466,10,6,165,1
7878,rec,fen,azul,2514,10,6,165,1
7879,rec,fen,azul,2514,10,6,165,1
7880,rec,fen,azul,4403,10,6,165,1
7881,rec,fen,tap air portugal,6021,10,6,165,1
7882,rec,fen,azul,4718,10,6,165,1
7883,rec,fen,tap air portugal,5262,10,6,165,1
7884,rec,fen,azul,4466,10,6,165,1
7885,rec,fen,azul,2514,10,6,165,1
7886,rec,fen,azul,4255,10,6,165,1
7887,rec,fen,azul,4403,10,6,165,1
7888,rec,fen,azul,4255,10,6,165,1
7889,vcp,cgr,azul,2700,10,6,35,1
7890,bsb,cgr,latam airlines,3716,10,6,45,1
7891,bsb,cgr,latam airlines,3806,10,6,40,1
7892,gru,cgr,aerolineas argentinas,7632,10,6,55,1
7893,gru,cgr,emirates,3725,10,6,55,1
7894,gru,cgr,ethiopian airlines,4132,10,6,55,1
7895,gru,cgr,klm,9382,10,6,55,1
7896,gru,cgr,tap air portugal,4125,10,6,55,1
7897,gru,cgr,air europa,2691,10,6,55,1
7898,gru,cgr,gol,1496,10,6,55,1
7899,cgh,cgr,latam airlines,3176,10,6,50,1
7900,gru,cgr,air france,1965,10,6,55,1
7901,gru,cgr,aerolineas argentinas,7632,10,6,55,1
7902,gru,cgr,emirates,3725,10,6,55,1
7903,gru,cgr,ethiopian airlines,4132,10,6,55,1
7904,gru,cgr,klm,9382,10,6,55,1
7905,gru,cgr,tap air portugal,4125,10,6,55,1
7906,gru,cgr,air europa,2691,10,6,55,1
7907,gru,cgr,gol,1496,10,6,55,1
7908,cgh,cgr,latam airlines,3176,10,6,50,1
7909,gru,cgr,qatar airways,5206,10,6,50,1
7910,gru,cgr,latam airlines,3819,10,6,50,1
7911,gru,cgr,delta air lines,7411,10,6,50,1
7912,gru,cgr,iberia,7031,10,6,50,1
7913,gru,cgr,qatar airways,5162,10,6,50,1
7914,gru,cgr,latam airlines,3119,10,6,50,1
7915,vcp,cgr,azul,4282,10,6,35,1
7916,vcp,cgr,azul,2713,10,6,35,1
7917,gru,cgr,aerolineas argentinas,7632,10,6,55,1
7918,gru,cgr,emirates,3725,10,6,55,1
7919,gru,cgr,ethiopian airlines,4132,10,6,55,1
7920,gru,cgr,klm,9382,10,6,55,1
7921,gru,cgr,tap air portugal,4125,10,6,55,1
7922,gru,cgr,air europa,2691,10,6,55,1
7923,gru,cgr,air france,1965,10,6,55,1
7924,gru,cgr,gol,1496,10,6,55,1
7925,gru,cgr,american airlines,7700,10,6,55,1
7926,gru,cgr,air france,1963,10,6,55,1
7927,gru,cgr,aeromexico,8163,10,6,55,1
7928,gru,cgr,sa avianca,4637,10,6,55,1
7929,rec,fen,azul,4255,10,7,165,1
7930,rec,fen,azul,2514,10,7,165,1
7931,rec,fen,azul,4255,10,7,165,1
7932,rec,fen,latam airlines,7846,10,7,160,1
7933,rec,fen,voepass,2246,10,7,160,1
7934,rec,fen,azul,4403,10,7,165,1
7935,rec,fen,azul,4466,10,7,165,1
7936,rec,fen,azul,4718,10,7,165,1
7937,rec,fen,latam airlines,7846,10,7,160,1
7938,rec,fen,voepass,2246,10,7,160,1
7939,rec,fen,azul,4255,10,7,165,1
7940,rec,fen,tap air portugal,5229,10,7,165,1
7941,rec,fen,azul,4266,10,7,165,1
7942,rec,fen,tap air portugal,5229,10,7,165,1
7943,rec,fen,azul,4266,10,7,165,1
7944,rec,fen,azul,4718,10,7,165,1
7945,rec,fen,tap air portugal,5229,18,7,165,1
7946,rec,fen,azul,4266,18,7,165,1
7947,rec,fen,latam airlines,7848,10,7,160,1
7948,rec,fen,voepass,2248,10,7,160,1
7949,gru,cgr,air france,1965,10,6,55,1
7950,gru,cgr,aerolineas argentinas,7632,10,6,55,1
7951,gru,cgr,emirates,3725,10,6,55,1
7952,gru,cgr,ethiopian airlines,4132,10,6,55,1
7953,gru,cgr,klm,9382,10,6,55,1
7954,gru,cgr,tap air portugal,4125,10,6,55,1
7955,gru,cgr,air europa,2691,10,6,55,1
7956,gru,cgr,south african airways,2345,10,6,55,1
7957,gru,cgr,gol,1496,10,6,55,1
7958,bsb,cgr,latam airlines,3716,10,7,45,1
7959,cgh,cgr,latam airlines,3176,10,7,50,1
7960,gru,cgr,air france,1965,10,7,55,1
7961,gru,cgr,aerolineas argentinas,7632,10,7,55,1
7962,gru,cgr,emirates,3725,10,7,55,1
7963,gru,cgr,ethiopian airlines,4132,10,7,55,1
7964,gru,cgr,klm,9382,10,7,55,1
7965,gru,cgr,south african airways,2345,10,7,55,1
7966,gru,cgr,tap air portugal,4125,10,7,55,1
7967,gru,cgr,air europa,2691,10,7,55,1
7968,gru,cgr,gol,1496,10,7,55,1
7969,vcp,cgr,azul,2713,10,7,35,1
7970,bsb,cgr,latam airlines,3716,10,7,45,1
7971,bsb,cgr,latam airlines,3716,10,7,45,1
7972,gru,cgr,delta air lines,6339,10,7,50,1
7973,gru,cgr,iberia,7031,10,7,50,1
7974,gru,cgr,qatar airways,5162,10,7,50,1
7975,gru,cgr,delta air lines,6318,10,7,50,1
7976,gru,cgr,latam airlines,3119,10,7,50,1
7977,vcp,cgr,azul,4282,38,7,35,1
7978,bsb,cgr,latam airlines,3716,10,7,45,1
7979,vcp,cgr,azul,2700,11,7,35,1
7980,cgh,cgr,gol,1476,10,7,50,1
7981,vcp,cgr,azul,4282,16,7,35,1
7982,rec,fen,azul,4255,10,8,165,1
7983,rec,fen,azul,4466,10,8,165,1
7984,rec,fen,azul,4403,10,8,165,1
7985,rec,fen,azul,4403,10,8,165,1
7986,rec,fen,azul,4718,10,8,165,1
7987,rec,fen,azul,4403,10,8,165,1
7988,rec,fen,azul,4403,10,8,165,1
7989,rec,fen,azul,4255,10,8,165,1
7990,rec,fen,tap air portugal,5229,10,8,165,1
7991,rec,fen,azul,4266,10,8,165,1
